MSG,4,1,1,4CA73B,1,2024/05/12,20:13:09.313,2024/05/12,20:13:09.343,,,470,174,,,-64,,,,,0
MSG,8,1,1,4CA63B,1,2024/05/12,20:13:09.332,2024/05/12,20:13:09.385,,,,,,,,,,,,0
MSG,3,1,1,AAD981,1,2024/05/12,20:13:09.340,2024/05/12,20:13:09.390,,37000,,,51.33536,-8.14569,,,0,,0,0
MSG,3,1,1,39CF09,1,2024/05/12,20:13:09.344,2024/05/12,20:13:09.391,,38000,,,54.04573,-10.68413,,,0,,0,0
MSG,5,1,1,4CA73B,1,2024/05/12,20:13:09.373,2024/05/12,20:13:09.404,,35000,,,,,,,0,,0,
MSG,5,1,1,AAD981,1,2024/05/12,20:13:09.466,2024/05/12,20:13:09.502,,37000,,,,,,,0,,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:09.480,2024/05/12,20:13:09.507,,,,,,,,7667,0,0,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:09.480,2024/05/12,20:13:09.507,,,514,99,,,,7667,0,0,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:09.480,2024/05/12,20:13:09.508,,,,,,,,7667,0,0,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:09.481,2024/05/12,20:13:09.508,,,,,,,-96,7667,0,0,0,
MSG,3,1,1,4CA73B,1,2024/05/12,20:13:09.526,2024/05/12,20:13:09.560,,35000,,,50.31668,-8.28250,,,0,,0,0
MSG,5,1,1,4CA73B,1,2024/05/12,20:13:09.559,2024/05/12,20:13:09.605,RYR30QK ,35000,,,,,,,0,,0,
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:09.571,2024/05/12,20:13:09.610,,,,,,,,2253,0,0,0,
MSG,5,1,1,4CA73B,1,2024/05/12,20:13:09.583,2024/05/12,20:13:09.614,,35000,,,,,,,0,,0,
MSG,5,1,1,4CA73B,1,2024/05/12,20:13:09.588,2024/05/12,20:13:09.616,,35000,,,,,,,0,,0,
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:09.594,2024/05/12,20:13:09.619,RYR30QK ,,,,,,,2253,0,0,0,
MSG,8,1,1,AAD981,1,2024/05/12,20:13:09.599,2024/05/12,20:13:09.655,,,,,,,,,,,,0
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:09.600,2024/05/12,20:13:09.656,,,,,,,,2253,0,0,0,
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:09.601,2024/05/12,20:13:09.656,,,468,174,,,,2253,0,0,0,
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:09.601,2024/05/12,20:13:09.656,,,,,,,,2253,0,0,0,
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:09.614,2024/05/12,20:13:09.661,,,,,,,-192,2253,0,0,0,
MSG,5,1,1,4CA73B,1,2024/05/12,20:13:09.617,2024/05/12,20:13:09.662,,35000,,,,,,,0,,0,
MSG,8,1,1,AAD981,1,2024/05/12,20:13:09.618,2024/05/12,20:13:09.662,,,,,,,,,,,,0
MSG,4,1,1,AAD981,1,2024/05/12,20:13:09.645,2024/05/12,20:13:09.673,,,515,99,,,0,,,,,0
MSG,7,1,1,4CADE3,1,2024/05/12,20:13:09.649,2024/05/12,20:13:09.674,,37000,,,,,,,,,,
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:09.665,2024/05/12,20:13:09.714,,,,,,,,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:09.671,2024/05/12,20:13:09.717,,,,,,,,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:09.677,2024/05/12,20:13:09.719,,,,,,,,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:09.690,2024/05/12,20:13:09.723,,,,,,,,,,,,0
MSG,6,1,1,4CA63B,1,2024/05/12,20:13:09.695,2024/05/12,20:13:09.725,,,,,,,,3605,0,0,0,
MSG,6,1,1,4CA63B,1,2024/05/12,20:13:09.695,2024/05/12,20:13:09.725,,,436,188,,,,3605,0,0,0,
MSG,6,1,1,4CA63B,1,2024/05/12,20:13:09.696,2024/05/12,20:13:09.725,,,,,,,,3605,0,0,0,
MSG,6,1,1,4CA63B,1,2024/05/12,20:13:09.709,2024/05/12,20:13:09.764,,,,,,,-160,3605,0,0,0,
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:09.745,2024/05/12,20:13:09.779,,,,,,,,,,,,0
MSG,6,1,1,4CA7B4,1,2024/05/12,20:13:09.748,2024/05/12,20:13:09.780,,,,,,,,2367,0,0,0,
MSG,6,1,1,4CA7B4,1,2024/05/12,20:13:09.748,2024/05/12,20:13:09.780,,,,,,,,2367,0,0,0,
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:09.752,2024/05/12,20:13:09.782,,,,,,,,,,,,0
MSG,6,1,1,4CA7B4,1,2024/05/12,20:13:09.761,2024/05/12,20:13:09.785,,,,,,,-864,2367,0,0,0,
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:09.765,2024/05/12,20:13:09.820,,,,,,,,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:09.779,2024/05/12,20:13:09.825,,,,,,,,,,,,0
MSG,2,1,1,4CAD7C,1,2024/05/12,20:13:09.785,2024/05/12,20:13:09.827,,,0,,51.84887,-8.49067,,,,,,-1
MSG,4,1,1,4CA73B,1,2024/05/12,20:13:09.787,2024/05/12,20:13:09.828,,,470,174,,,-64,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:09.792,2024/05/12,20:13:09.830,,,,,,,,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:09.806,2024/05/12,20:13:09.834,,,,,,,,,,,,0
MSG,3,1,1,AAD981,1,2024/05/12,20:13:09.816,2024/05/12,20:13:09.873,,37000,,,51.33522,-8.14414,,,0,,0,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:09.948,2024/05/12,20:13:09.990,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:09.955,2024/05/12,20:13:09.993,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:09.962,2024/05/12,20:13:09.996,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:09.969,2024/05/12,20:13:09.998,,,,,,,,,,,,0
MSG,3,1,1,4CA73B,1,2024/05/12,20:13:09.992,2024/05/12,20:13:10.041,,35000,,,50.31569,-8.28239,,,0,,0,0
MSG,5,1,1,AAD981,1,2024/05/12,20:13:10.003,2024/05/12,20:13:10.045,,37000,,,,,256,,0,,0,
MSG,8,1,1,AAD981,1,2024/05/12,20:13:10.009,2024/05/12,20:13:10.047,,,,,,,,,,,,0
MSG,8,1,1,4CADE3,1,2024/05/12,20:13:10.017,2024/05/12,20:13:10.050,,,,,,,,,,,,0
MSG,4,1,1,4CA7B4,1,2024/05/12,20:13:10.018,2024/05/12,20:13:10.051,,,257,23,,,-640,,,,,0
MSG,5,1,1,AAD981,1,2024/05/12,20:13:10.019,2024/05/12,20:13:10.051,,37000,,,,,,,0,,0,
MSG,3,1,1,4CA214,1,2024/05/12,20:13:10.039,2024/05/12,20:13:10.093,,22100,,,52.47034,-6.90216,,,0,,0,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:10.039,2024/05/12,20:13:10.093,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:10.063,2024/05/12,20:13:10.102,,,,,,,,,,,,0
MSG,4,1,1,AAD981,1,2024/05/12,20:13:10.126,2024/05/12,20:13:10.163,,,515,99,,,0,,,,,0
MSG,4,1,1,4CADE3,1,2024/05/12,20:13:10.144,2024/05/12,20:13:10.201,,,452,174,,,0,,,,,0
MSG,8,1,1,39CF09,1,2024/05/12,20:13:10.239,2024/05/12,20:13:10.274,,,,,,,,,,,,0
MSG,6,1,1,4CA7B4,1,2024/05/12,20:13:10.252,2024/05/12,20:13:10.280,,,,,,,,2367,0,0,0,
MSG,8,1,1,39CF09,1,2024/05/12,20:13:10.258,2024/05/12,20:13:10.311,,,,,,,,,,,,0
MSG,4,1,1,4CA73B,1,2024/05/12,20:13:10.261,2024/05/12,20:13:10.313,,,470,174,,,-64,,,,,0
MSG,8,1,1,39CF09,1,2024/05/12,20:13:10.273,2024/05/12,20:13:10.318,,,,,,,,,,,,0
MSG,4,1,1,4CA63B,1,2024/05/12,20:13:10.307,2024/05/12,20:13:10.364,,,435,188,,,0,,,,,0
MSG,2,1,1,4CAD7C,1,2024/05/12,20:13:10.325,2024/05/12,20:13:10.372,,,0,,51.84886,-8.49066,,,,,,-1
MSG,5,1,1,AAD981,1,2024/05/12,20:13:10.346,2024/05/12,20:13:10.380,,37000,,,,,-224,,0,,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:10.354,2024/05/12,20:13:10.383,,,,,,,,7667,0,0,0,
MSG,3,1,1,4CA63B,1,2024/05/12,20:13:10.362,2024/05/12,20:13:10.419,,36025,,,50.22637,-8.66643,,,0,,0,0
MSG,3,1,1,AAD981,1,2024/05/12,20:13:10.381,2024/05/12,20:13:10.426,,37000,,,51.33499,-8.14191,,,0,,0,0
MSG,3,1,1,39CF09,1,2024/05/12,20:13:10.394,2024/05/12,20:13:10.431,,38000,,,54.04747,-10.68687,,,0,,0,0
MSG,3,1,1,4CA73B,1,2024/05/12,20:13:10.419,2024/05/12,20:13:10.475,,35000,,,50.31482,-8.28225,,,0,,0,0
MSG,6,1,1,4CA214,1,2024/05/12,20:13:10.441,2024/05/12,20:13:10.483,,,406,292,,,,4450,0,0,0,
MSG,6,1,1,4CA214,1,2024/05/12,20:13:10.441,2024/05/12,20:13:10.483,,,,,,,,4450,0,0,0,
MSG,6,1,1,4CA214,1,2024/05/12,20:13:10.441,2024/05/12,20:13:10.483,,,,,,,-3008,4450,0,0,0,
MSG,6,1,1,39CF09,1,2024/05/12,20:13:10.468,2024/05/12,20:13:10.492,,,,,,,,5602,0,0,0,
MSG,8,1,1,AAD981,1,2024/05/12,20:13:10.501,2024/05/12,20:13:10.539,,,,,,,,,,,,0
MSG,5,1,1,AAD981,1,2024/05/12,20:13:10.510,2024/05/12,20:13:10.542,AAL142  ,37000,,,,,,,0,,0,
MSG,8,1,1,AAD981,1,2024/05/12,20:13:10.514,2024/05/12,20:13:10.544,,,,,,,,,,,,0
MSG,5,1,1,AAD981,1,2024/05/12,20:13:10.517,2024/05/12,20:13:10.545,,37000,,,,,160,,0,,0,
MSG,8,1,1,AAD981,1,2024/05/12,20:13:10.521,2024/05/12,20:13:10.547,,,,,,,,,,,,0
MSG,6,1,1,AAD981,1,2024/05/12,20:13:10.522,2024/05/12,20:13:10.547,,,,,,,,7667,0,0,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:10.523,2024/05/12,20:13:10.548,,,,,,,,7667,0,0,0,
MSG,8,1,1,AAD981,1,2024/05/12,20:13:10.528,2024/05/12,20:13:10.583,,,,,,,,,,,,0
MSG,5,1,1,AAD981,1,2024/05/12,20:13:10.534,2024/05/12,20:13:10.586,,37000,,,,,,,0,,0,
MSG,8,1,1,AAD981,1,2024/05/12,20:13:10.534,2024/05/12,20:13:10.586,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:10.541,2024/05/12,20:13:10.589,,,,,,,,,,,,0
MSG,5,1,1,4CA73B,1,2024/05/12,20:13:10.550,2024/05/12,20:13:10.592,,35000,468,174,,,,,0,,0,
MSG,8,1,1,AAD981,1,2024/05/12,20:13:10.554,2024/05/12,20:13:10.594,,,,,,,,,,,,0
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:10.563,2024/05/12,20:13:10.597,,,,,,,-128,2253,0,0,0,
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:10.563,2024/05/12,20:13:10.597,,,,,,,,2253,0,0,0,
MSG,4,1,1,AAD981,1,2024/05/12,20:13:10.600,2024/05/12,20:13:10.645,,,515,99,,,0,,,,,0
MSG,5,1,1,AAD981,1,2024/05/12,20:13:10.723,2024/05/12,20:13:10.760,,37000,514,99,,,,,0,,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:10.735,2024/05/12,20:13:10.765,,,,,,,160,7667,0,0,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:10.735,2024/05/12,20:13:10.765,,,,,,,,7667,0,0,0,
MSG,3,1,1,AAD981,1,2024/05/12,20:13:10.801,2024/05/12,20:13:10.857,,37000,,,51.33485,-8.14042,,,0,,0,0
MSG,4,1,1,39CF09,1,2024/05/12,20:13:10.820,2024/05/12,20:13:10.864,,,485,317,,,0,,,,,0
MSG,2,1,1,4CAD7C,1,2024/05/12,20:13:10.845,2024/05/12,20:13:10.874,,,0,,51.84887,-8.49067,,,,,,-1
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:10.864,2024/05/12,20:13:10.915,,,,,,,,,,,,0
MSG,8,1,1,4CADE3,1,2024/05/12,20:13:10.884,2024/05/12,20:13:10.923,,,,,,,,,,,,0
MSG,8,1,1,4CADE3,1,2024/05/12,20:13:10.889,2024/05/12,20:13:10.925,,,,,,,,,,,,0
MSG,4,1,1,4CA7B4,1,2024/05/12,20:13:10.890,2024/05/12,20:13:10.925,,,257,25,,,-640,,,,,0
MSG,3,1,1,4CA73B,1,2024/05/12,20:13:10.992,2024/05/12,20:13:11.031,,35000,,,50.31358,-8.28203,,,0,,0,0
MSG,3,1,1,4CA7B4,1,2024/05/12,20:13:11.026,2024/05/12,20:13:11.078,,6125,,,51.99051,-8.77075,,,0,,0,0
MSG,8,1,1,4CA214,1,2024/05/12,20:13:11.034,2024/05/12,20:13:11.081,,,,,,,,,,,,0
MSG,3,1,1,4CA214,1,2024/05/12,20:13:11.119,2024/05/12,20:13:11.149,,22050,,,52.47112,-6.90530,,,0,,0,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:11.129,2024/05/12,20:13:11.185,,,,,,,,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:11.137,2024/05/12,20:13:11.188,,,,,,,,,,,,0
MSG,5,1,1,AAD981,1,2024/05/12,20:13:11.146,2024/05/12,20:13:11.192,,37000,,,,,,,0,,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:11.160,2024/05/12,20:13:11.197,,,,,,,,7667,0,0,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:11.160,2024/05/12,20:13:11.197,,,514,99,,,,7667,0,0,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:11.161,2024/05/12,20:13:11.197,,,,,,,,7667,0,0,0,
MSG,6,1,1,AAD981,1,2024/05/12,20:13:11.161,2024/05/12,20:13:11.198,,,,,,,-32,7667,0,0,0,
MSG,4,1,1,AAD981,1,2024/05/12,20:13:11.166,2024/05/12,20:13:11.200,,,515,99,,,0,,,,,0
MSG,4,1,1,4CADE3,1,2024/05/12,20:13:11.168,2024/05/12,20:13:11.200,,,452,174,,,0,,,,,0
MSG,8,1,1,4CA63B,1,2024/05/12,20:13:11.174,2024/05/12,20:13:11.203,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:11.181,2024/05/12,20:13:11.238,,,,,,,,,,,,0
MSG,8,1,1,39CF09,1,2024/05/12,20:13:11.194,2024/05/12,20:13:11.243,,,,,,,,,,,,0
MSG,4,1,1,4CA214,1,2024/05/12,20:13:11.224,2024/05/12,20:13:11.254,,,406,292,,,-3008,,,,,0
MSG,5,1,1,4CADE3,1,2024/05/12,20:13:11.238,2024/05/12,20:13:11.294,,37000,,,,,,,0,,0,
MSG,3,1,1,AAD981,1,2024/05/12,20:13:11.251,2024/05/12,20:13:11.299,,37000,,,51.33467,-8.13894,,,0,,0,0
MSG,4,1,1,4CA73B,1,2024/05/12,20:13:11.271,2024/05/12,20:13:11.307,,,470,174,,,-64,,,,,0
MSG,6,1,1,4CADE3,1,2024/05/12,20:13:11.321,2024/05/12,20:13:11.361,,,,,,,,5234,0,0,0,
MSG,3,1,1,4CA63B,1,2024/05/12,20:13:11.326,2024/05/12,20:13:11.364,,36025,,,50.22451,-8.66680,,,0,,0,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:11.368,2024/05/12,20:13:11.410,,,,,,,,,,,,0
MSG,8,1,1,39CF09,1,2024/05/12,20:13:11.371,2024/05/12,20:13:11.411,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:11.376,2024/05/12,20:13:11.414,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:11.387,2024/05/12,20:13:11.417,,,,,,,,,,,,0
MSG,4,1,1,4CA63B,1,2024/05/12,20:13:11.390,2024/05/12,20:13:11.418,,,435,188,,,0,,,,,0
MSG,2,1,1,4CAD7C,1,2024/05/12,20:13:11.395,2024/05/12,20:13:11.421,,,0,,51.84886,-8.49066,,,,,,-1
MSG,3,1,1,4CA73B,1,2024/05/12,20:13:11.397,2024/05/12,20:13:11.421,,35000,,,50.31271,-8.28188,,,0,,0,0
MSG,5,1,1,4CADE3,1,2024/05/12,20:13:11.402,2024/05/12,20:13:11.457,,37000,,,,,0,,0,,0,
MSG,8,1,1,AAD981,1,2024/05/12,20:13:11.403,2024/05/12,20:13:11.458,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:11.414,2024/05/12,20:13:11.462,,,,,,,,,,,,0
MSG,3,1,1,39CF09,1,2024/05/12,20:13:11.569,2024/05/12,20:13:11.623,,38000,,,54.04926,-10.68970,,,0,,0,0
MSG,3,1,1,4CA7B4,1,2024/05/12,20:13:11.583,2024/05/12,20:13:11.628,,6125,,,51.99110,-8.77029,,,0,,0,0
MSG,4,1,1,AAD981,1,2024/05/12,20:13:11.586,2024/05/12,20:13:11.629,,,515,99,,,0,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:11.623,2024/05/12,20:13:11.677,,,,,,,,,,,,0
MSG,5,1,1,4CA73B,1,2024/05/12,20:13:11.626,2024/05/12,20:13:11.678,,35000,,,,,,,0,,0,
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:11.634,2024/05/12,20:13:11.681,,,,,,,,2253,0,0,0,
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:11.639,2024/05/12,20:13:11.683,,,,,,,,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:11.642,2024/05/12,20:13:11.684,,,,,,,,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:11.650,2024/05/12,20:13:11.687,,,,,,,,,,,,0
MSG,3,1,1,AAD981,1,2024/05/12,20:13:11.656,2024/05/12,20:13:11.689,,37000,,,51.33453,-8.13745,,,0,,0,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:11.658,2024/05/12,20:13:11.690,,,,,,,,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:11.666,2024/05/12,20:13:11.693,,,,,,,,,,,,0
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:11.669,2024/05/12,20:13:11.694,,,,,,,,,,,,0
MSG,5,1,1,4CA73B,1,2024/05/12,20:13:11.682,2024/05/12,20:13:11.735,,35000,,,,,-64,,0,,0,
MSG,8,1,1,4CA214,1,2024/05/12,20:13:11.704,2024/05/12,20:13:11.744,,,,,,,,,,,,0
MSG,8,1,1,4CA214,1,2024/05/12,20:13:11.707,2024/05/12,20:13:11.746,,,,,,,,,,,,0
MSG,8,1,1,4CA214,1,2024/05/12,20:13:11.715,2024/05/12,20:13:11.750,,,,,,,,,,,,0
MSG,5,1,1,4CA63B,1,2024/05/12,20:13:11.718,2024/05/12,20:13:11.752,,36025,,,,,-96,,0,,0,
MSG,6,1,1,4CA63B,1,2024/05/12,20:13:11.730,2024/05/12,20:13:11.786,,,,,,,,3605,0,0,0,
MSG,8,1,1,4CA214,1,2024/05/12,20:13:11.733,2024/05/12,20:13:11.788,,,,,,,,,,,,0
MSG,4,1,1,4CA73B,1,2024/05/12,20:13:11.740,2024/05/12,20:13:11.791,,,470,174,,,-64,,,,,0
MSG,5,1,1,AAD981,1,2024/05/12,20:13:11.754,2024/05/12,20:13:11.797,,37000,,,,,-64,,0,,0,
MSG,8,1,1,4CA73B,1,2024/05/12,20:13:11.815,2024/05/12,20:13:11.851,,,,,,,,,,,,0
MSG,8,1,1,4CADE3,1,2024/05/12,20:13:11.830,2024/05/12,20:13:11.857,,,,,,,,,,,,0
MSG,5,1,1,4CA73B,1,2024/05/12,20:13:11.840,2024/05/12,20:13:11.895,,35000,,,,,,,0,,0,
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:11.853,2024/05/12,20:13:11.900,,,,,,,,2253,0,0,0,
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:11.854,2024/05/12,20:13:11.900,,,468,174,,,,2253,0,0,0,
MSG,4,1,1,4CA7B4,1,2024/05/12,20:13:11.854,2024/05/12,20:13:11.900,,,256,27,,,-576,,,,,0
MSG,8,1,1,4CADE3,1,2024/05/12,20:13:11.857,2024/05/12,20:13:11.901,,,,,,,,,,,,0
MSG,6,1,1,4CA73B,1,2024/05/12,20:13:11.867,2024/05/12,20:13:11.905,,,,,,,-32,2253,0,0,0,
MSG,2,1,1,4CAD7C,1,2024/05/12,20:13:11.886,2024/05/12,20:13:11.912,,,0,,51.84887,-8.49067,,,,,,-1
MSG,3,1,1,4CA73B,1,2024/05/12,20:13:11.926,2024/05/12,20:13:11.961,,35000,,,50.31156,-8.28169,,,0,,0,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:11.932,2024/05/12,20:13:11.964,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:11.935,2024/05/12,20:13:11.965,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:11.943,2024/05/12,20:13:11.968,,,,,,,,,,,,0
MSG,8,1,1,AAD981,1,2024/05/12,20:13:11.959,2024/05/12,20:13:12.007,,,,,,,,,,,,0
MSG,5,1,1,4CADE3,1,2024/05/12,20:13:12.025,2024/05/12,20:13:12.066,,37000,,,,,,,0,,0,
MSG,3,1,1,4CA214,1,2024/05/12,20:13:12.028,2024/05/12,20:13:12.068,,22000,,,52.47180,-6.90811,,,0,,0,0
MSG,6,1,1,4CADE3,1,2024/05/12,20:13:12.033,2024/05/12,20:13:12.070,,,,,,,,5234,0,0,0,
MSG,4,1,1,AAD981,1,2024/05/12,20:13:12.036,2024/05/12,20:13:12.070,,,515,99,,,0,,,,,0
